"01_01_01" "01_01_02" "01_01_03" "01_01_04" "01_01_06" "01_01_15" "01_02_01" "01_02_02" "01_02_03" "01_02_04" "01_02_05" "01_02_06" "01_02_13" "01_02_15" "01_02_16" "01_02_17" "01_02_18" "01_02_20" "01_03_02" "01_03_04" "01_03_12" "01_03_16" "01_03_18" "01_03_19" "01_03_20" "01_03_22" "01_03_23" "01_04_01" "01_04_02" "01_04_03" "01_04_04" "01_04_05" "01_04_12" "01_04_15" "01_04_17" "01_04_19" "01_04_20" "01_04_21" "01_04_25" "01_05_04" "01_05_11" "01_05_14" "01_05_16" "01_05_17" "01_05_22" "01_05_24" "02_04_03" "02_04_04" "02_04_08" "02_04_09" "02_04_11" "02_04_12" "02_04_14" "02_04_17" "02_04_18" "02_04_20" "02_04_21" "2004" "94_1" "94_4" "Acacia" "Apple404" "Apple517" "Ausubel" "B05_10" "BMM" "BPA1" "DavisNavel" "EsparatoFresa" "Fd1" "Fd2" "Fresa525" "FresaSD" "Gallo1" "Gallo2" "Geranium" "Grape" "KatieTomato" "KernA2" "KernB1" "KernB2" "KGB1" "KGB2" "MEAP6G" "Mex03" "Molly" "Navel" "NobleRot" "Peachy" "Pepper" "PepperSub" "PhiloMenlo" "Rasp" "Rose" "Supersteak" "Triple3" "Triple7" "UKRazz" "Num_ID" "Taxon" "Wi_Do" "Tax_Wido" "SNames" "Order" "PGeno"
"PI.652006" "0.600887177" "0.558448574" "0.69926933" "0.792643956" "0.881145487" "0.671294038" "0.812881083" "1.008188824" "1.148691136" "0.683306013" "0.461651676" "0.411009924" "0.477386663" "0.420121632" "0.606213787" "0.521232681" "0.036696184" "0.795150269" "0.54327188" "0.868027458" "0.474245898" "0.739290823" "0.603300249" "0.539067957" "0.167131313" "0.590233754" "0.804704687" "0.83031532" "0.48432546" "0.344590789" "0.495557922" "0.43049771" "0.598485939" "0.334126426" "0.485323411" "0.673095771" "0.768444568" "0.774583454" "0.673222411" "0.642962984" "0.767272031" "1.002837619" "0.649035723" "0.557554278" "1.027810955" "0.604845249" "0.953040872" "0.951724676" "1.054612775" "1.023520491" "0.930557947" "0.848169947" "0.668065233" "0.899484077" "0.738018552" "0.927750409" "0.697891167" "0.43315897" "0.699575264" "0.514869967" "0.562015557" "0.733069494" "0.966454921" "0.597822029" "0.483267236" "0.638033015" "0.972450141" "0.181953023" "0.268350572" "0.592365637" "0.755974207" "0.239514588" "0.836252981" "0.366600397" "0.651264491" "0.378636436" "0.718020389" "0.752463068" "0.680529956" "0.786979528" "0.656818247" "0.093968627" "0.753254996" "0.74039993" "0.370456002" "0.970218155" "0.156242887" "0.383757117" "0.705268337" "0.596851326" "0.545763921" "0.408087896" "0.872118688" "0.482323907" "0.443255051" "0.358911056" "0.462906685" "0.560334222" "43" "Cintybus" "Wild" "Cintybus_Wild" "Cin_W1" "Asterales" "PI.652006"
"PI.652008" "0.949271164" "0.859066689" "0.78418675" "1.150614411" "0.845743391" "1.115308456" "1.133172142" "1.192320842" "1.414692463" "0.896787439" "0.932521853" "0.51451925" "0.946115467" "1.139417473" "0.907403372" "0.796070967" "-0.198393709" "0.806118443" "0.820562422" "1.195019487" "0.890161072" "0.789089362" "0.750993657" "0.810263641" "0.444481653" "0.893937686" "1.130322471" "0.858200516" "0.525694265" "0.895022654" "1.452276509" "0.794709401" "0.690831118" "0.949941046" "0.91102682" "1.164985813" "0.676012196" "0.808067903" "1.080205554" "0.798309086" "0.80491119" "0.68125981" "0.776866593" "1.06622478" "0.81512335" "1.395304011" "1.131812225" "1.372892098" "1.440118768" "1.033170005" "1.086028" "1.279922886" "0.928625762" "1.107211446" "1.189186622" "0.934206476" "1.237988676" "0.601849048" "0.814575708" "0.991544752" "0.638913008" "0.977563352" "0.85951106" "0.407720864" "0.959249348" "0.903499446" "1.280977298" "0.270320471" "0.499099982" "1.312376519" "1.384433593" "1.024245485" "0.608266429" "0.866030264" "0.705397326" "0.832777243" "0.786437189" "1.178865402" "0.923870649" "0.834717808" "0.921230721" "0.011315434" "0.714830756" "0.90068787" "0.652302746" "0.938701066" "0.249285543" "0.599714127" "0.844702555" "0.918744051" "0.9410823" "0.632633331" "1.195286212" "0.51206838" "0.712071592" "0.897169791" "0.390273404" "1.069828067" "44" "Cintybus" "Wild" "Cintybus_Wild" "Cin_W2" "Asterales" "PI.652008"
"PI.652010" "1.095650978" "1.198910811" "1.23773532" "1.372631761" "0.956968548" "0.687982175" "1.624628391" "1.386781404" "1.334114864" "0.849041385" "1.913801702" "1.462586796" "1.731902418" "0.939530192" "1.306772183" "0.649144694" "0.074126826" "0.953598664" "1.376882003" "1.174680791" "1.738355858" "1.311387845" "1.106758615" "1.013575306" "0.828713286" "0.33006788" "1.575500011" "1.792927712" "1.49855094" "0.737712831" "1.228393631" "1.598743287" "1.234135042" "1.219304294" "1.510592421" "1.205882052" "1.457695714" "1.354019365" "1.33909526" "1.706647733" "1.463043703" "1.562869407" "1.417171262" "1.636373842" "1.329695683" "1.71888196" "1.094936737" "1.502029822" "1.734254648" "1.879955895" "1.385066123" "1.625609926" "1.963622417" "1.326991193" "2.146233712" "1.885421291" "1.689604342" "0.969450937" "1.575698679" "1.071275505" "1.623033741" "1.195421397" "1.414851636" "1.822752309" "0.921900808" "1.099142977" "1.228217086" "2.213774846" "0.200198264" "1.150678208" "1.770145067" "1.548688996" "1.046074193" "0.936755625" "1.515834571" "1.154042256" "0.767613149" "1.477089646" "1.465811855" "1.006957765" "0.938135408" "1.320535131" "0.745372709" "1.131672202" "1.682090621" "1.523990288" "0.591592425" "0.316755284" "0.201252409" "0.406612612" "1.272763774" "1.060639917" "1.034702042" "1.961564264" "0.78485153" "1.77234656" "1.159571563" "1.486568667" "32" "Cendivia" "Land" "Cendivia_Land" "Cen_L2" "Asterales" "PI.652010"
"PI.652011" "1.070117832" "1.371442616" "1.938276619" "1.429300527" "1.270224081" "0.888936382" "1.782823141" "1.360437978" "1.473615766" "0.786683915" "2.066208779" "1.84666908" "1.535581607" "1.841450023" "1.165473675" "0.989765736" "0.065375273" "1.057619692" "2.07053633" "1.706755933" "1.548914937" "1.753460025" "1.5694444" "1.290078345" "0.926653722" "0.654692454" "1.549563329" "1.415911999" "2.014743099" "1.1711615" "1.222304085" "1.481549217" "1.078960401" "1.001213611" "1.231197493" "0.364081781" "1.644773725" "1.505653363" "1.494691978" "1.527639738" "1.393824269" "2.094811813" "1.915116269" "1.831768632" "1.627364292" "1.320029403" "1.836676491" "2.100411032" "2.22835356" "2.173479236" "2.016104871" "2.011189303" "2.172811266" "1.445282831" "2.148466755" "2.301624061" "1.616853517" "0.659160247" "2.241536078" "1.730447536" "1.496640554" "1.654208768" "1.803971644" "1.757209944" "1.051881667" "1.636903077" "1.092813086" "2.17158136" "0.304102533" "1.222604585" "1.717577273" "2.028372508" "0.503904909" "2.083156153" "1.974104518" "1.351152046" "0.861737455" "1.606736952" "1.545697308" "0.765606853" "1.502835437" "2.091422451" "0.685847152" "1.280244002" "1.751852131" "1.237821881" "1.042478796" "0.298186732" "0.207684406" "0.405013941" "1.091083923" "1.468832825" "1.499062268" "1.769398487" "0.932843827" "1.874274641" "1.604288341" "2.353891016" "33" "Cendivia" "Land" "Cendivia_Land" "Cen_L3" "Asterales" "PI.652011"
"PI.652013" "0.983212498" "1.040709714" "0.942742788" "1.187656142" "0.754318899" "0.352814894" "1.328835344" "0.860177288" "1.416026556" "0.95622269" "1.141608164" "1.343496207" "0.626564938" "0.969868882" "0.923918974" "0.770356496" "0.200742356" "0.97416282" "0.945026695" "1.286089269" "1.084311747" "1.305289988" "0.969888014" "1.00232674" "0.9264255" "0.353079102" "1.027289215" "1.238252173" "1.213770752" "0.8176675" "0.993195927" "0.534579474" "0.721186342" "0.949638992" "0.982030696" "0.311284006" "1.084532694" "0.994133776" "1.283647677" "0.973908096" "1.193587741" "1.346319639" "1.647736082" "1.472530803" "0.847446635" "1.408848028" "0.712730728" "1.835028972" "1.338188739" "1.287905746" "1.364080883" "1.380737786" "1.889091003" "1.065438382" "2.028627967" "1.643925961" "1.596949012" "0.457807" "1.764942203" "0.85720119" "1.213057622" "1.301447762" "1.266308581" "1.580255011" "0.677580032" "0.650620405" "1.06923054" "1.561078225" "0.55920155" "1.038739399" "1.559441303" "0.978047161" "0.581389371" "0.922180008" "1.12751242" "1.16171929" "0.676299811" "1.329871089" "1.077999914" "0.775390615" "0.807234073" "1.398069129" "0.658786417" "1.186339072" "1.713158114" "1.140953362" "0.7011333" "0.158606215" "0.315559192" "0.322690013" "1.072817804" "1.251153477" "0.755749703" "1.49082622" "0.293682264" "1.072832615" "0.924728176" "1.189647195" "34" "Cendivia" "Land" "Cendivia_Land" "Cen_L4" "Asterales" "PI.652013"
"PI.652014" "1.03604025" "1.25769929" "0.885366848" "1.236254892" "0.722639996" "0.73434235" "1.326552145" "0.880762324" "1.097037034" "0.742353262" "1.817732015" "1.432993655" "0.692443663" "0.985699937" "1.323040788" "0.572560331" "0.033447375" "0.745804492" "0.89888727" "1.232699994" "1.479625652" "1.655800449" "1.351304319" "1.448450915" "0.198837041" "0.472694047" "1.409661903" "1.646182122" "1.74828145" "0.533131512" "0.936157717" "1.090591618" "0.883931828" "0.818807066" "0.872953621" "0.422807384" "1.431986668" "1.029121609" "1.702528238" "1.312118452" "1.27322444" "1.29970232" "1.428775978" "1.560705003" "1.465428354" "1.374729452" "1.355138776" "1.69707877" "1.590987618" "1.672955142" "1.235851033" "2.103757985" "1.979155743" "1.154338319" "2.032230145" "1.807857356" "1.339830551" "0.321207744" "1.672984476" "1.908521155" "1.480833019" "1.532629199" "1.871450878" "1.535777165" "0.964832795" "0.750312056" "0.92119386" "2.139453815" "0.434331038" "1.222020348" "1.723024283" "1.565766156" "0.445309603" "0.764957487" "1.178264612" "1.220090284" "0.84172177" "1.627550176" "1.401797454" "0.926767187" "0.826925389" "1.584164324" "0.892448401" "1.088247856" "1.856575993" "0.985956355" "0.450398969" "0.293233469" "0.287408738" "0.180483893" "1.307314111" "1.117711462" "1.357230572" "1.701386746" "0.314102183" "1.409834718" "1.149697574" "0.937239522" "35" "Cendivia" "Land" "Cendivia_Land" "Cen_L5" "Asterales" "PI.652014"
"PI.652019" "0.454181786" "0.470312266" "0.423057143" "0.53630604" "0.69388933" "0.462294329" "0.61559604" "0.416499551" "0.665901351" "0.623924028" "0.5162535" "0.55995646" "0.444880239" "0.408581791" "0.349298983" "0.4284111" "-0.066068523" "0.694271344" "0.68193495" "0.479357396" "0.502920189" "0.656754157" "0.378282" "0.416459421" "0.166459413" "0.500297249" "0.535709091" "0.74976511" "0.272374186" "0.469279014" "0.623239391" "0.30229214" "0.421421681" "0.374961088" "0.661886471" "0.561482258" "0.410168576" "0.408283077" "0.589880087" "0.579284605" "0.995731955" "0.601782433" "0.571340811" "0.466664119" "0.520111575" "0.719254461" "0.832619009" "0.759131451" "0.740636193" "0.790208035" "1.107597085" "0.560404499" "0.83773335" "0.805568426" "0.771126407" "0.948675787" "0.791812902" "0.497480206" "0.457678579" "0.412778636" "0.618392232" "0.692639741" "0.806218068" "0.575502125" "0.422393803" "0.616321378" "0.825614412" "0.152775226" "0.286988381" "0.643471003" "0.465687061" "0.6219838" "0.40052495" "0.546410783" "0.531780069" "0.612928304" "0.441837866" "0.622457473" "0.668085213" "0.531984932" "0.543883234" "0.127230584" "0.834202067" "0.519830373" "0.408050662" "0.815725623" "0.200280314" "0.424012318" "0.732637802" "0.456881374" "0.535034789" "0.356862983" "0.807969349" "0.317406564" "0.473868118" "0.58865283" "0.290543617" "0.589657936" "45" "Cintybus" "Wild" "Cintybus_Wild" "Cin_W3" "Asterales" "PI.652019"
"PI.652021" "1.066801094" "0.896310214" "0.762408476" "1.026591523" "0.850057558" "0.941007596" "1.147832022" "1.099566149" "1.006222136" "1.56342268" "0.867334396" "0.669529273" "0.908573128" "0.814954756" "0.807170059" "0.873890698" "-0.151671414" "1.413232294" "0.976439638" "1.073513346" "0.928487513" "0.952440723" "0.969733004" "0.792577439" "0.128231506" "1.138734281" "1.025280904" "1.387429176" "0.437212179" "0.465956548" "0.821578715" "0.789989777" "1.021267634" "0.781028285" "1.128826064" "0.724477425" "0.801086921" "0.988060575" "0.793230063" "1.135416324" "0.929073667" "0.802209015" "1.057071184" "0.985657299" "0.967389177" "1.064383563" "1.187019532" "1.017277085" "1.310622439" "1.336266023" "1.320187393" "1.235408948" "1.030661361" "1.237913043" "1.281721895" "0.989809751" "1.152083945" "0.631479928" "0.861407094" "0.870201543" "0.753019153" "1.150988761" "0.995198645" "0.604316388" "1.021439907" "0.825952665" "1.167461701" "0.181841085" "0.563499446" "1.286966364" "1.345280703" "1.031675637" "1.096593561" "0.529426126" "1.001995369" "0.881901762" "1.023636432" "0.864923228" "0.84566118" "0.831645677" "0.82165532" "0.33437094" "0.593030763" "0.859594951" "0.7059403" "0.978780185" "0.213015668" "0.493042943" "1.096399159" "0.865042748" "1.134993956" "0.48147961" "0.949406661" "0.277018888" "1.0624172" "0.643873439" "0.482891322" "1.111816489" "46" "Cintybus" "Wild" "Cintybus_Wild" "Cin_W4" "Asterales" "PI.652021"
"PI.652026" "0.750120008" "0.83038467" "0.89975505" "0.724144879" "0.743045682" "0.932270341" "0.733119408" "0.936503239" "1.049842892" "1.048415603" "0.941507556" "0.852807577" "0.924393279" "0.863851164" "1.133855544" "0.682504981" "-0.254052664" "0.896995964" "0.805757748" "0.820032456" "0.689784115" "1.176138092" "0.696343162" "0.519556048" "0.202471698" "0.63796758" "0.901571113" "0.958025879" "0.349597338" "0.800902726" "0.673593584" "0.875861537" "0.520169188" "0.57651637" "0.660030895" "0.676866244" "0.81863937" "0.552741046" "0.696461666" "1.03421938" "1.07039692" "0.999283731" "0.692273051" "0.60980675" "0.651314748" "0.885364989" "1.202656336" "0.825750666" "0.877558721" "0.946990219" "0.98502106" "0.647435599" "1.052919708" "1.521558424" "0.900672875" "1.549155227" "0.633144704" "0.502734807" "0.981639086" "0.421894905" "0.618355333" "1.100286128" "0.880907717" "0.497552029" "0.661825382" "0.167268264" "0.791363252" "0.241943014" "0.534884651" "1.032981623" "0.792353116" "0.580168482" "0.461415245" "0.564754504" "0.895804346" "0.475203398" "0.662397672" "0.836686096" "0.50290935" "0.697671564" "0.899421907" "0.195354312" "0.559290376" "1.535584772" "0.650713351" "1.237759479" "0.049969461" "0.362333193" "1.176255233" "0.554657478" "0.875550192" "0.191060732" "0.920766045" "0.228581994" "0.830578125" "0.520613137" "0.420670886" "0.727206446" "47" "Cintybus" "Wild" "Cintybus_Wild" "Cin_W5" "Asterales" "PI.652026"
"PI.652028" "0.836108032" "0.632797414" "0.81949223" "1.178581764" "1.089200181" "0.879024166" "1.059766506" "0.814025635" "0.931429625" "0.976852351" "0.647974288" "0.53600623" "0.903777176" "0.789193772" "0.862080161" "0.7251787" "-0.062796329" "0.957461275" "0.852677388" "0.945808933" "0.732882525" "0.90693374" "0.853385117" "0.92833116" "0.082695043" "0.748820718" "0.792550446" "0.867963872" "0.622171657" "0.65292509" "0.839109323" "0.621998818" "0.883098248" "0.539258581" "0.582105971" "0.827787512" "0.604636867" "0.919881425" "1.080648712" "0.492250329" "1.040632314" "0.954758073" "0.862967319" "0.867818504" "0.89311393" "0.877658081" "1.252449367" "1.236796401" "1.109194375" "1.373108639" "1.466411777" "0.925031638" "1.005938833" "1.318205647" "1.211122292" "1.093837703" "1.090749501" "0.500323507" "0.858372388" "0.722915964" "0.644881746" "1.172757845" "1.027581287" "0.731368339" "0.766544722" "0.741790014" "1.286055278" "0.319728895" "0.341707313" "1.187347848" "1.011676895" "0.769780579" "0.401313937" "1.006855437" "0.680266649" "0.857770702" "0.639603296" "0.729667049" "1.031816339" "0.590137313" "0.790839212" "0.274765334" "0.583169608" "0.965781096" "0.720541413" "0.638521846" "0.310492541" "0.436324031" "1.087664967" "0.907698748" "0.788459475" "0.450356186" "0.816549008" "0.381306858" "0.675157312" "0.59943002" "0.364224062" "1.116548294" "48" "Cintybus" "Wild" "Cintybus_Wild" "Cin_W6" "Asterales" "PI.652028"
"PI.652038" "0.865593686" "0.8815258" "0.526081448" "0.623332747" "1.146253025" "0.872584156" "1.125072501" "0.891068042" "0.542942863" "0.662382917" "0.603144829" "0.521465534" "0.76083113" "0.556724987" "0.773389893" "0.524551521" "0.158868884" "0.841394091" "0.892906309" "0.810005102" "0.586798813" "0.547365499" "0.616063642" "0.654426943" "0.092597424" "0.645499852" "0.815831755" "0.95865487" "0.589984399" "0.469646461" "0.653586804" "0.535162547" "0.429228877" "0.546384133" "0.711707681" "0.736287139" "0.667902315" "0.446678457" "0.615042573" "0.565852943" "0.548023538" "0.868454349" "0.684706824" "0.876620549" "0.76728575" "1.017349205" "1.07524039" "0.681877815" "0.847327158" "0.934687246" "0.863820579" "0.888742461" "0.805934035" "0.906183793" "1.260779562" "1.085593145" "0.942589961" "0.355195175" "0.824270844" "0.68526401" "0.665225726" "0.580255614" "0.982048534" "0.487732778" "0.637921253" "0.805848691" "1.016723083" "0.275408668" "0.543793768" "0.92460098" "0.852292579" "0.481339032" "0.796204853" "0.473054993" "0.46035752" "0.792684852" "0.86815502" "0.884643794" "0.465139543" "0.725824622" "0.855663585" "0.071471719" "0.706573327" "0.94456277" "0.431646122" "0.882268353" "0.181156161" "0.354501149" "0.739547392" "0.563927099" "0.500469507" "0.385420734" "0.689627921" "0.276176921" "0.646821064" "0.779286335" "0.523152604" "0.926696138" "40" "Cintybus" "Dom" "Cintybus_Dom" "Cin_D4" "Asterales" "PI.652038"
"PI.652041" "0.70262456" "0.442315869" "0.45151839" "0.693370793" "0.56953731" "0.542563122" "0.799663967" "0.461071212" "0.59702148" "0.523020823" "0.754592606" "0.273543899" "0.456614493" "0.540316026" "0.617523314" "0.344017767" "0.003255966" "0.770966179" "0.633220352" "0.681195748" "0.591190413" "0.533158544" "0.735256671" "0.832163091" "0.218484136" "0.530187093" "0.688119452" "0.86489397" "0.35132338" "0.409109999" "0.639847611" "0.505484193" "0.427758859" "0.452967182" "0.44600389" "0.948112213" "0.58868104" "0.52410289" "0.745757485" "0.501230288" "0.482630655" "0.637904897" "0.40660588" "0.732490451" "0.552799191" "0.770888236" "0.773098936" "0.688753253" "0.698649985" "0.913371602" "0.853416131" "0.76514948" "0.866727974" "0.780463548" "0.784102272" "0.884462718" "0.706591111" "0.473672694" "0.441543241" "0.379038369" "0.413452219" "0.796311411" "0.613633962" "0.49653987" "0.554269373" "0.729538513" "1.014928961" "0.145563564" "0.416202829" "0.642585327" "0.634010283" "0.60186956" "0.739757318" "0.73891987" "0.764027214" "0.615171275" "0.665896389" "0.79200036" "0.32703085" "0.396775312" "0.657628989" "0.137639712" "0.549527473" "0.630700002" "0.45899613" "0.656413499" "0.19663499" "0.374943592" "0.680171671" "0.428114334" "0.403633216" "0.226751894" "0.598190634" "0.294713267" "0.611376638" "0.454894466" "0.320225175" "0.753133926" "41" "Cintybus" "Dom" "Cintybus_Dom" "Cin_D5" "Asterales" "PI.652041"
"PI.652045" "1.006712624" "1.037082054" "0.774292976" "1.02367065" "0.88665988" "0.908743336" "0.966945741" "0.938841761" "1.142622996" "0.86949832" "0.880334968" "0.727000285" "0.703056551" "0.799676598" "0.939216083" "0.782442459" "-0.134519406" "0.868067369" "0.736033452" "0.935207655" "0.658388593" "1.042361908" "0.803609693" "0.647526136" "0.161420601" "0.879469594" "0.99179625" "1.259390569" "0.501592189" "0.731742966" "0.817645632" "0.718218566" "0.96435185" "0.310361974" "0.780591948" "0.965056443" "0.864789922" "0.859922545" "0.803125556" "1.09551791" "0.569037307" "0.682203341" "0.717146952" "0.925081277" "0.852930051" "0.935998414" "1.302769549" "1.104949189" "1.127189312" "1.001950102" "1.027080434" "1.298636518" "1.149926515" "1.040275511" "1.05653557" "0.922110822" "0.772178147" "0.855334005" "0.974650412" "0.564727441" "0.695858722" "0.799513142" "0.854029044" "0.578419114" "0.616949936" "0.721197874" "1.029793135" "0.119663637" "0.486723402" "1.106054988" "0.733499473" "0.934542018" "0.659696401" "0.804615149" "0.615098867" "0.572884241" "1.213252305" "0.635119599" "0.704014402" "0.607024171" "0.940888225" "0.271433851" "0.708200954" "0.60284028" "0.663317754" "0.646876776" "0.302430917" "0.585829461" "0.881539882" "0.621490664" "0.738542421" "0.293530341" "1.019733296" "0.531899291" "0.751657832" "0.734461556" "0.554235838" "0.923472934" "42" "Cintybus" "Dom" "Cintybus_Dom" "Cin_D6" "Asterales" "PI.652045"
"PI.652049" "0.883900625" "1.484710196" "1.138415712" "1.060209718" "0.931577026" "0.94539232" "1.275557305" "1.177820769" "1.233906137" "0.890963619" "1.528641293" "1.535052122" "0.658208201" "1.530804761" "1.009821577" "0.63304542" "0.131478951" "0.963983353" "1.495863303" "1.544261382" "1.608602928" "1.259304021" "1.196191153" "1.141427235" "1.076320367" "0.555875248" "1.124248285" "1.234180245" "1.75618104" "0.620953772" "0.752625575" "1.050960355" "0.710881388" "1.086052657" "1.046122093" "0.877386955" "1.036007915" "1.053766779" "1.286220091" "1.471271975" "1.069898166" "1.842792821" "1.871617692" "0.992583263" "1.427468583" "1.053083812" "1.661876778" "1.926304901" "2.079431102" "1.799216597" "1.454236591" "1.846260508" "1.972473737" "1.066710983" "2.142273763" "2.131889147" "1.564071047" "0.403405325" "1.188523619" "1.243648994" "0.911148214" "1.021816288" "1.501187271" "1.628512113" "0.894017675" "0.416983497" "1.103406566" "1.875829391" "0.329266895" "0.896116913" "1.424814414" "1.361136501" "1.093650884" "1.576715805" "1.193821005" "0.954461973" "0.842805123" "1.057636991" "1.388417211" "1.037765324" "1.01097503" "1.253627346" "0.716976487" "0.901207668" "1.559660838" "1.168618663" "0.435927759" "0.171789962" "0.332527579" "0.400297827" "1.366701987" "1.225932987" "1.166760441" "1.577520539" "0.63567673" "1.522099153" "0.950992954" "1.671733939" "36" "Cendivia" "Land" "Cendivia_Land" "Cen_L6" "Asterales" "PI.652049"
"PI.662686" "0.721145894" "0.48998513" "0.459036742" "0.640298705" "0.489242295" "0.620091915" "0.628196086" "0.625398498" "0.613517397" "0.66632498" "0.653844106" "0.566489075" "0.867093416" "0.600879114" "0.402766604" "0.377366594" "0.059665383" "0.784480803" "0.429925458" "0.667191134" "0.719877635" "0.490888438" "0.545083814" "0.426029803" "0.237587009" "0.697321952" "0.528709218" "0.494293013" "0.164546941" "0.581521356" "0.551371089" "0.502545249" "0.452785925" "0.781707656" "0.626814163" "0.62124978" "0.419619182" "0.441831822" "0.498801214" "0.503637827" "0.673850661" "0.699166825" "0.43046001" "0.361972417" "0.292732085" "0.756473438" "0.954169133" "0.521747787" "1.028851789" "0.781454134" "0.867417911" "0.938664286" "0.87532028" "1.358513884" "0.710834651" "0.767031265" "0.620914453" "0.32332001" "0.759681439" "0.48171929" "0.669512293" "0.797903063" "1.014908027" "0.549386161" "0.610454116" "0.689059717" "0.672510228" "0.075233381" "0.265367895" "0.758225781" "0.593651151" "0.934940736" "0.597951982" "0.445126498" "0.419014441" "0.824641789" "0.495165849" "1.000601677" "0.679783294" "0.944676279" "0.607963477" "0.519978385" "0.756830669" "0.626852783" "0.719857813" "0.621660516" "0.702219407" "0.293405298" "0.54718627" "0.615634134" "0.951120622" "0.295691794" "0.809921871" "0.280464253" "0.603340757" "0.877703783" "0.349688145" "0.661593347" "14" "Brapa" "Dom" "Brapa_Dom" "Bra_D5" "Brassica" "PI.662686"
"PI.662783" "0.713933974" "0.75876542" "0.566845976" "0.539231698" "0.971406494" "0.456436486" "0.641271724" "0.691745617" "0.647266184" "0.691850986" "0.515588724" "0.650052815" "0.939601874" "0.662621055" "0.429474981" "0.522421778" "0.059884748" "0.651037821" "0.775154911" "0.633351025" "0.709015395" "0.714065362" "0.665293758" "0.443088595" "0.236020687" "0.800892885" "0.597122481" "0.611753125" "0.214155446" "0.534431149" "0.667580247" "0.636998525" "0.512720221" "0.66527077" "0.632249419" "0.453558859" "0.662439535" "0.442536723" "0.702590183" "0.293607468" "0.634435698" "0.585989932" "0.537965722" "0.476751738" "0.779732642" "0.711264872" "0.811738696" "1.041367668" "0.844041728" "1.025198201" "1.158548855" "0.887200268" "0.790531514" "1.154582458" "1.112437284" "0.936173779" "1.020755154" "0.381877388" "0.987440578" "0.7739552" "0.635147753" "0.683728791" "0.800178679" "0.43638316" "0.716804636" "0.943222538" "0.601518139" "0.135931298" "0.390529227" "0.660454849" "0.867338606" "0.828513367" "0.47374209" "0.882778091" "0.416251129" "0.526987289" "0.484413098" "1.132065346" "0.723676562" "0.70069869" "0.675963481" "0.415460287" "0.775495937" "0.748156714" "0.601899968" "0.5175905" "0.618857806" "0.411148171" "0.59058214" "0.612412227" "0.634567958" "0.214825145" "0.875141904" "0.218535508" "0.905885017" "0.868518049" "0.298279453" "1.027792701" "19" "Brapa" "Dom" "Brapa_Dom" "Bra_D6" "Brassica" "PI.662783"
"PI.664207" "1.912987149" "1.373492464" "2.153319641" "2.058129343" "1.60382665" "1.96433934" "1.815816055" "1.533831611" "1.572242205" "2.128713883" "1.557666296" "1.889944605" "0.815542676" "1.951480143" "0.825289192" "1.455266449" "0.140943156" "1.701883558" "1.521322647" "1.938810004" "1.447868621" "1.052959603" "1.924794425" "1.55697013" "-0.036646233" "1.350918355" "0.918677278" "1.696051655" "0.6804354" "1.994260622" "1.964755157" "1.615966959" "1.712990425" "1.376696989" "1.326103794" "1.844025061" "1.469768307" "1.112829846" "1.407211104" "0.597683287" "1.174601795" "1.469458265" NA "1.120568463" "1.835024563" "1.432076964" "1.985242385" "2.062883533" "2.168506091" "2.794734103" "1.308943857" "1.668297376" "1.672323533" "1.591666443" "1.821480784" "2.038145761" "1.221080971" "1.51607296" "1.736356152" "0.938665673" "1.627213127" "1.897724229" "2.135629716" "1.284983343" "0.97564231" "1.786940313" "2.092178495" "0.424646663" "0.810818716" "2.09408621" "1.742095555" "1.875227806" "1.098901615" "1.142542821" "1.067038209" "1.073614211" "0.80604605" "2.020946912" "1.599959271" "1.470821655" "2.462716687" "0.313310366" "1.872207522" "1.425330563" "1.119375332" "2.32963041" "1.870389601" "0.705214134" "1.425809648" "1.052911375" "1.471953258" "1.188306066" "1.931783146" "0.813933546" "2.445737323" "1.292300198" "0.539774831" "1.768951857" "58" "Helianthus" "Dom" "Helianthus_Dom" "Hel_D5" "Asterales" "PI.664207"
